,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
42,854.7840842805596,82.123535,1.5444336,-999.0,-999.0,322617472.0,-999,-999,-999
43,490.702824243955,178.35971,0.9053955,-999.0,-999.0,322617472.0,-999,-999,-999
44,533.4419169667436,178.35971,0.9053955,-999.0,-999.0,322617472.0,-999,-999,-999
45,1930.37337306526,195.09488,0.60961914,-999.0,-999.0,322617472.0,-999,-999,-999
46,1521.070459766719,195.09488,0.60961914,-999.0,-999.0,322617472.0,-999,-999,-999
47,1524.0243313932408,195.09488,0.60961914,-999.0,-999.0,322617472.0,-999,-999,-999
48,2712.312881448176,860.8008,0.5097656,-999.0,-999.0,322617472.0,-999,-999,-999
49,1182.289178060862,152.97845,0.15789795,-999.0,-999.0,322617472.0,-999,-999,-999
50,1159.6642290609177,152.97845,0.15789795,-999.0,-999.0,322617472.0,-999,-999,-999
51,1040.4751320527328,152.97845,0.15789795,-999.0,-999.0,322617472.0,-999,-999,-999
52,806.4838003683954,100.70209,0.67407227,-999.0,-999.0,322617472.0,-999,-999,-999
53,955.58604334886,100.70209,0.67407227,-999.0,-999.0,322617472.0,-999,-999,-999
54,807.5522767669274,100.70209,0.67407227,-999.0,-999.0,322617472.0,-999,-999,-999
55,500.23517082642405,108.353355,0.4255371,-999.0,-999.0,322617472.0,-999,-999,-999
56,526.212717904864,108.353355,0.4255371,-999.0,-999.0,322617472.0,-999,-999,-999
57,536.2067858496547,108.353355,0.4255371,-999.0,-999.0,322617472.0,-999,-999,-999
58,632.8590958921632,108.353355,0.4255371,-999.0,-999.0,322617472.0,-999,-999,-999
59,1183.9521284865627,220.64348,0.20056152,-999.0,-999.0,322617472.0,-999,-999,-999
60,1113.327043169145,220.64348,0.20056152,-999.0,-999.0,322617472.0,-999,-999,-999
61,1064.0571381055538,220.64348,0.20056152,-999.0,-999.0,322617472.0,-999,-999,-999
62,1089.8664162734292,322.62302,0.7470703,-999.0,-999.0,322617472.0,-999,-999,-999
63,1050.1870934465712,322.62302,0.7470703,-999.0,-999.0,322617472.0,-999,-999,-999
64,1347.5115326661894,112.19452,0.9265137,-999.0,-999.0,322617472.0,-999,-999,-999
65,856.4627818785065,112.19452,0.9265137,-999.0,-999.0,322617472.0,-999,-999,-999
66,1553.0528447094853,238.80727,0.8913574,-999.0,-999.0,322617472.0,-999,-999,-999
67,1752.70021496828,238.80727,0.8913574,-999.0,-999.0,322617472.0,-999,-999,-999
68,1514.0536614124046,191.33742,0.20574951,-999.0,-999.0,322617472.0,-999,-999,-999
69,1415.6947909168834,191.33742,0.20574951,-999.0,-999.0,322617472.0,-999,-999,-999
70,1331.429275062287,183.06747,0.07017517,-999.0,-999.0,322617472.0,-999,-999,-999
71,978.0279384422058,107.222404,0.26239014,-999.0,-999.0,322617472.0,-999,-999,-999
72,1201.0840229066732,107.222404,0.26239014,-999.0,-999.0,322617472.0,-999,-999,-999
73,1208.8038611041388,333.05786,0.86865234,-999.0,-999.0,322617472.0,-999,-999,-999
74,284.96636034017234,130.72993,0.42596436,-999.0,-999.0,322617472.0,-999,-999,-999
75,746.6371513929095,130.72993,0.42596436,-999.0,-999.0,322617472.0,-999,-999,-999
76,680.1639120421064,130.72993,0.42596436,-999.0,-999.0,322617472.0,-999,-999,-999
77,1172.3581840182117,133.2316,0.4439087,-999.0,-999.0,322617472.0,-999,-999,-999
78,992.3775003725344,232.99632,0.6760254,-999.0,-999.0,322617472.0,-999,-999,-999
79,982.7638133234684,232.99632,0.6760254,-999.0,-999.0,322617472.0,-999,-999,-999
80,769.0102696850818,171.24045,1.0527344,-999.0,-999.0,322617472.0,-999,-999,-999
81,1476.9731006710122,257.79657,0.14465332,-999.0,-999.0,322617472.0,-999,-999,-999
82,1136.6377210930518,257.79657,0.14465332,-999.0,-999.0,322617472.0,-999,-999,-999
83,1838.977907401009,65.29426,0.54052734,-999.0,-999.0,322617472.0,-999,-999,-999
84,1047.7994697918527,65.29426,0.54052734,-999.0,-999.0,322617472.0,-999,-999,-999
85,1111.1153495877763,69.61441,0.6224365,-999.0,-999.0,322617472.0,-999,-999,-999
86,1057.5094334091452,134.26431,1.5368652,-999.0,-999.0,322617472.0,-999,-999,-999
87,1245.980154326032,134.26431,1.5368652,-999.0,-999.0,322617472.0,-999,-999,-999
88,1107.7967461256667,256.6744,1.1228027,-999.0,-999.0,322617472.0,-999,-999,-999
89,1381.5643308921303,244.30807,0.29986572,-999.0,-999.0,322617472.0,-999,-999,-999
90,1126.8868706663409,244.30807,0.29986572,-999.0,-999.0,322617472.0,-999,-999,-999
91,1998.1267070150643,247.29463,0.7492676,-999.0,-999.0,322617472.0,-999,-999,-999
92,1237.6490566576206,247.29463,0.7492676,-999.0,-999.0,322617472.0,-999,-999,-999
93,445.8936028203103,160.3239,0.037742615,-999.0,-999.0,322617472.0,-999,-999,-999
94,1446.7480864051402,73.8122,2.1430664,-999.0,-999.0,322617472.0,-999,-999,-999
95,398.4495607713971,177.73164,0.42919922,-999.0,-999.0,322617472.0,-999,-999,-999
96,1044.2926552649053,197.78322,0.65283203,-999.0,-999.0,322617472.0,-999,-999,-999
97,1410.583697948432,146.34383,1.3137207,-999.0,-999.0,322617472.0,-999,-999,-999
98,1324.7490430964046,146.34383,1.3137207,-999.0,-999.0,322617472.0,-999,-999,-999
99,1223.4292445619772,146.34383,1.3137207,-999.0,-999.0,322617472.0,-999,-999,-999
100,1547.6373831684657,82.80018,0.22470093,-999.0,-999.0,322617472.0,-999,-999,-999
101,980.0857834012407,82.80018,0.22470093,-999.0,-999.0,322617472.0,-999,-999,-999
102,1545.8043322061676,167.21278,0.32769775,-999.0,-999.0,322617472.0,-999,-999,-999
103,919.63599191816,64.86083,1.0932617,-999.0,-999.0,322617472.0,-999,-999,-999
104,1090.1381917636636,64.86083,1.0932617,-999.0,-999.0,322617472.0,-999,-999,-999
105,905.651854042428,64.86083,1.0932617,-999.0,-999.0,322617472.0,-999,-999,-999
106,434.43318591314176,74.68034,0.3248291,-999.0,-999.0,322617472.0,-999,-999,-999
107,588.2364094430735,150.84099,0.1612854,-999.0,-999.0,322617472.0,-999,-999,-999
108,455.5911125013756,150.84099,0.1612854,-999.0,-999.0,322617472.0,-999,-999,-999
109,832.1696437877949,155.99736,1.052002,-999.0,-999.0,322617472.0,-999,-999,-999
110,2459.5787548248663,214.42871,0.90527344,-999.0,-999.0,322617472.0,-999,-999,-999
111,1566.9632466138423,214.42871,0.90527344,-999.0,-999.0,322617472.0,-999,-999,-999
112,1392.8782817366118,214.42871,0.90527344,-999.0,-999.0,322617472.0,-999,-999,-999
113,1092.9626694529286,121.481186,0.7213135,-999.0,-999.0,322617472.0,-999,-999,-999
114,759.6211548064902,111.94888,1.3457031,-999.0,-999.0,322617472.0,-999,-999,-999
115,716.74968819813,111.94888,1.3457031,-999.0,-999.0,322617472.0,-999,-999,-999
116,1956.230236452063,94.994644,1.0275879,-999.0,-999.0,322617472.0,-999,-999,-999
117,1164.9790149303649,94.994644,1.0275879,-999.0,-999.0,322617472.0,-999,-999,-999
118,1553.8909489138562,155.66794,0.74780273,-999.0,-999.0,322617472.0,-999,-999,-999
119,1686.3567178976166,182.2158,0.37994385,-999.0,-999.0,322617472.0,-999,-999,-999
120,1009.1545372387842,132.53174,1.7165527,-999.0,-999.0,322617472.0,-999,-999,-999
121,2860.495468235407,279.06918,0.07028198,-999.0,-999.0,322617472.0,-999,-999,-999
122,472.5442819946588,279.06918,0.07028198,-999.0,-999.0,322617472.0,-999,-999,-999
123,488.3484179726515,279.06918,0.07028198,-999.0,-999.0,322617472.0,-999,-999,-999
124,1719.3145330013974,90.79959,1.8591309,-999.0,-999.0,322617472.0,-999,-999,-999
125,1551.236769528147,90.79959,1.8591309,-999.0,-999.0,322617472.0,-999,-999,-999
126,1273.6153081088,268.99585,0.9293213,-999.0,-999.0,322617472.0,-999,-999,-999
127,1247.2134951513608,79.08135,0.91589355,-999.0,-999.0,322617472.0,-999,-999,-999
128,1055.7784312106985,92.09124,0.21762085,-999.0,-999.0,322617472.0,-999,-999,-999
129,1323.647434605526,92.09124,0.21762085,-999.0,-999.0,322617472.0,-999,-999,-999
130,1831.3742099528067,518.0995,0.22518921,-999.0,-999.0,322617472.0,-999,-999,-999
131,1492.61374727774,518.0995,0.22518921,-999.0,-999.0,322617472.0,-999,-999,-999
132,1349.9888819839027,63.969765,0.8138428,-999.0,-999.0,322617472.0,-999,-999,-999
133,1074.3418949350253,63.969765,0.8138428,-999.0,-999.0,322617472.0,-999,-999,-999
134,1570.819955373545,191.732,0.66101074,-999.0,-999.0,322617472.0,-999,-999,-999
135,1538.897360233334,191.732,0.66101074,-999.0,-999.0,322617472.0,-999,-999,-999
136,570.0152468482115,208.57468,1.0241699,-999.0,-999.0,322617472.0,-999,-999,-999
137,1413.8487453586677,212.3067,0.5963135,-999.0,-999.0,322617472.0,-999,-999,-999
138,1375.1631825607778,212.3067,0.5963135,-999.0,-999.0,322617472.0,-999,-999,-999
139,1137.511522425882,140.0673,1.2087402,-999.0,-999.0,322617472.0,-999,-999,-999
140,768.8661747672822,110.05622,0.7874756,-999.0,-999.0,322617472.0,-999,-999,-999
141,753.9865223792535,110.05622,0.7874756,-999.0,-999.0,322617472.0,-999,-999,-999
142,2439.2735357915167,649.74567,0.26678467,-999.0,-999.0,322617472.0,-999,-999,-999
143,1263.1334027176893,232.31505,1.1162109,-999.0,-999.0,322617472.0,-999,-999,-999
144,1122.862272541309,232.31505,1.1162109,-999.0,-999.0,322617472.0,-999,-999,-999
145,824.5514508306987,193.74126,1.1171875,-999.0,-999.0,322617472.0,-999,-999,-999
146,779.441921019988,193.74126,1.1171875,-999.0,-999.0,322617472.0,-999,-999,-999
147,736.3098676255197,193.74126,1.1171875,-999.0,-999.0,322617472.0,-999,-999,-999
148,1744.0990587803594,75.58558,2.0239258,-999.0,-999.0,322617472.0,-999,-999,-999
149,1649.7830829717736,75.58558,2.0239258,-999.0,-999.0,322617472.0,-999,-999,-999
150,1575.899262838202,117.61347,1.4567871,-999.0,-999.0,322617472.0,-999,-999,-999
151,1521.2192176894553,117.61347,1.4567871,-999.0,-999.0,322617472.0,-999,-999,-999
152,559.654677161573,153.57951,0.0839386,-999.0,-999.0,322617472.0,-999,-999,-999
153,1528.471483396811,109.60845,0.8873291,-999.0,-999.0,322617472.0,-999,-999,-999
154,1298.9297740444529,109.60845,0.8873291,-999.0,-999.0,322617472.0,-999,-999,-999
155,507.6978330009281,239.12964,0.65734863,-999.0,-999.0,322617472.0,-999,-999,-999
156,1432.1389597379127,243.13031,0.8592529,-999.0,-999.0,322617472.0,-999,-999,-999
157,1184.108088150596,243.13031,0.8592529,-999.0,-999.0,322617472.0,-999,-999,-999
158,1020.3493805961506,243.13031,0.8592529,-999.0,-999.0,322617472.0,-999,-999,-999
159,1063.1049118032354,243.13031,0.8592529,-999.0,-999.0,322617472.0,-999,-999,-999
160,1443.5134747661764,193.27301,0.5953369,-999.0,-999.0,322617472.0,-999,-999,-999
161,1410.3148162645027,193.27301,0.5953369,-999.0,-999.0,322617472.0,-999,-999,-999
162,2380.3910130453755,169.48837,0.5949707,-999.0,-999.0,322617472.0,-999,-999,-999
163,1929.7430544416857,169.48837,0.5949707,-999.0,-999.0,322617472.0,-999,-999,-999
164,986.6832809986956,59.180473,0.07899475,-999.0,-999.0,322617472.0,-999,-999,-999
165,936.1202472147112,59.180473,0.07899475,-999.0,-999.0,322617472.0,-999,-999,-999
166,1005.3329302461336,59.180473,0.07899475,-999.0,-999.0,322617472.0,-999,-999,-999
167,1291.0318316644411,164.31203,0.9807129,-999.0,-999.0,322617472.0,-999,-999,-999
168,1185.7096121951092,164.31203,0.9807129,-999.0,-999.0,322617472.0,-999,-999,-999
169,843.6865304424277,135.42072,0.10507202,-999.0,-999.0,322617472.0,-999,-999,-999
170,1889.5916358537413,289.32236,2.0385742,-999.0,-999.0,322617472.0,-999,-999,-999
171,1601.7845238730094,289.32236,2.0385742,-999.0,-999.0,322617472.0,-999,-999,-999
172,1324.3525792322648,289.32236,2.0385742,-999.0,-999.0,322617472.0,-999,-999,-999
173,1241.3449712644326,289.32236,2.0385742,-999.0,-999.0,322617472.0,-999,-999,-999
174,1582.0265375660993,64.970566,1.8261719,-999.0,-999.0,322617472.0,-999,-999,-999
175,1527.0051027554096,64.970566,1.8261719,-999.0,-999.0,322617472.0,-999,-999,-999
176,998.035842130502,78.4662,0.032791138,-999.0,-999.0,322617472.0,-999,-999,-999
177,1241.5062247342669,60.52948,1.1213379,-999.0,-999.0,322617472.0,-999,-999,-999
178,1193.9593173879962,60.52948,1.1213379,-999.0,-999.0,322617472.0,-999,-999,-999
179,1549.6610159089712,142.4419,0.112335205,-999.0,-999.0,322617472.0,-999,-999,-999
180,1088.3333150773844,91.447,0.9647217,-999.0,-999.0,322617472.0,-999,-999,-999
181,590.0379724538459,91.447,0.9647217,-999.0,-999.0,322617472.0,-999,-999,-999
182,957.7114205846998,102.84582,0.4069214,-999.0,-999.0,322617472.0,-999,-999,-999
183,1704.6976076907697,174.7913,1.3054199,-999.0,-999.0,322617472.0,-999,-999,-999
184,1211.9988082254615,174.7913,1.3054199,-999.0,-999.0,322617472.0,-999,-999,-999
185,617.4614501205289,95.769135,0.03967285,-999.0,-999.0,322617472.0,-999,-999,-999
186,493.8392703872957,95.769135,0.03967285,-999.0,-999.0,322617472.0,-999,-999,-999
187,2267.41149149816,75.07018,2.3081055,-999.0,-999.0,322617472.0,-999,-999,-999
188,1342.8403144408671,75.07018,2.3081055,-999.0,-999.0,322617472.0,-999,-999,-999
189,359.9890325223657,111.86253,0.8215332,-999.0,-999.0,322617472.0,-999,-999,-999
190,1249.3180543451665,248.05377,0.16558838,-999.0,-999.0,322617472.0,-999,-999,-999
191,1200.0172346901538,248.05377,0.16558838,-999.0,-999.0,322617472.0,-999,-999,-999
192,635.7613699223364,142.5105,0.7067871,-999.0,-999.0,322617472.0,-999,-999,-999
193,1861.349825446268,220.75987,1.0065918,-999.0,-999.0,322617472.0,-999,-999,-999
194,1369.4449571844088,220.75987,1.0065918,-999.0,-999.0,322617472.0,-999,-999,-999
195,1177.7362662781634,159.07391,0.67370605,-999.0,-999.0,322617472.0,-999,-999,-999
196,1298.6076895947886,159.07391,0.67370605,-999.0,-999.0,322617472.0,-999,-999,-999
197,2513.392753434673,320.45087,0.03501892,-999.0,-999.0,322617472.0,-999,-999,-999
198,2029.2080595230789,320.45087,0.03501892,-999.0,-999.0,322617472.0,-999,-999,-999
199,1228.713655804143,239.56432,0.5761719,-999.0,-999.0,322617472.0,-999,-999,-999
200,1112.452135996888,239.56432,0.5761719,-999.0,-999.0,322617472.0,-999,-999,-999
201,1030.9573320600273,239.56432,0.5761719,-999.0,-999.0,322617472.0,-999,-999,-999
202,1449.8067131821954,183.60008,0.128479,-999.0,-999.0,322617472.0,-999,-999,-999
203,1200.3703369714206,183.60008,0.128479,-999.0,-999.0,322617472.0,-999,-999,-999
204,1014.3713246847656,183.60008,0.128479,-999.0,-999.0,322617472.0,-999,-999,-999
205,982.519680749673,183.60008,0.128479,-999.0,-999.0,322617472.0,-999,-999,-999
206,1214.026791958413,84.942856,1.9318848,-999.0,-999.0,322617472.0,-999,-999,-999
207,1842.8565951709236,84.942856,1.9318848,-999.0,-999.0,322617472.0,-999,-999,-999
208,1989.5148251075016,56.92578,1.2570801,-999.0,-999.0,322617472.0,-999,-999,-999
209,760.717220275503,56.92578,1.2570801,-999.0,-999.0,322617472.0,-999,-999,-999
210,1220.118490700655,271.14136,1.0422363,-999.0,-999.0,322617472.0,-999,-999,-999
211,1113.751271451213,271.14136,1.0422363,-999.0,-999.0,322617472.0,-999,-999,-999
212,1552.4987707269606,138.42722,0.4008789,-999.0,-999.0,322617472.0,-999,-999,-999
213,1474.0950358672064,138.42722,0.4008789,-999.0,-999.0,322617472.0,-999,-999,-999
214,1380.0760525608907,126.667534,0.5095215,-999.0,-999.0,322617472.0,-999,-999,-999
215,1170.0753507985828,212.34424,0.625,-999.0,-999.0,322617472.0,-999,-999,-999
216,1091.624125583039,212.34424,0.625,-999.0,-999.0,322617472.0,-999,-999,-999
217,867.4082488820112,140.31514,0.109313965,-999.0,-999.0,322617472.0,-999,-999,-999
218,1840.2088767709247,388.15826,0.85217285,-999.0,-999.0,322617472.0,-999,-999,-999
219,2144.4380206617398,388.15826,0.85217285,-999.0,-999.0,322617472.0,-999,-999,-999
220,389.3744293258728,149.79308,0.21691895,-999.0,-999.0,322617472.0,-999,-999,-999
221,1185.8638077803705,182.09239,0.40081787,-999.0,-999.0,322617472.0,-999,-999,-999
222,813.4729605877942,278.3852,0.43255615,-999.0,-999.0,322617472.0,-999,-999,-999
223,351.4494168865104,278.3852,0.43255615,-999.0,-999.0,322617472.0,-999,-999,-999
224,1458.6278667288457,120.01343,2.0698242,-999.0,-999.0,322617472.0,-999,-999,-999
225,1411.6286523296867,94.27735,0.54577637,-999.0,-999.0,322617472.0,-999,-999,-999
226,1389.152960871464,165.76765,1.5380859,-999.0,-999.0,322617472.0,-999,-999,-999
227,1001.9736799544512,165.76765,1.5380859,-999.0,-999.0,322617472.0,-999,-999,-999
228,1482.4471929911808,97.03591,0.24383545,-999.0,-999.0,322617472.0,-999,-999,-999
229,1496.9848444015895,97.03591,0.24383545,-999.0,-999.0,322617472.0,-999,-999,-999
230,1492.066784288182,97.03591,0.24383545,-999.0,-999.0,322617472.0,-999,-999,-999
231,1500.5350461685491,97.03591,0.24383545,-999.0,-999.0,322617472.0,-999,-999,-999
232,1531.2315885125638,97.03591,0.24383545,-999.0,-999.0,322617472.0,-999,-999,-999
233,1641.0745334538965,76.64979,0.19119263,-999.0,-999.0,322617472.0,-999,-999,-999
234,1133.6219551550223,76.64979,0.19119263,-999.0,-999.0,322617472.0,-999,-999,-999
235,1078.3364875947238,87.34864,1.0935059,-999.0,-999.0,322617472.0,-999,-999,-999
236,1388.8064042637398,160.55649,0.030124664,-999.0,-999.0,322617472.0,-999,-999,-999
237,1122.3251060380785,160.55649,0.030124664,-999.0,-999.0,322617472.0,-999,-999,-999
238,1279.7448774293098,171.69456,0.348938,-999.0,-999.0,322617472.0,-999,-999,-999
239,1867.5837685557285,91.507515,1.9873047,-999.0,-999.0,322617472.0,-999,-999,-999
240,740.9068584547194,138.03218,1.1433105,-999.0,-999.0,322617472.0,-999,-999,-999
241,599.7864663533878,138.03218,1.1433105,-999.0,-999.0,322617472.0,-999,-999,-999
242,1769.5890514831783,88.56738,0.12774658,-999.0,-999.0,322617472.0,-999,-999,-999
243,1672.987647250761,88.56738,0.12774658,-999.0,-999.0,322617472.0,-999,-999,-999
244,1297.2584560718174,88.56738,0.12774658,-999.0,-999.0,322617472.0,-999,-999,-999
245,1204.1135713812669,162.27014,0.88256836,-999.0,-999.0,322617472.0,-999,-999,-999
246,635.9981267885739,236.24854,1.5644531,-999.0,-999.0,322617472.0,-999,-999,-999
247,1142.4368424197298,267.7787,0.49542236,-999.0,-999.0,322617472.0,-999,-999,-999
248,1014.3205405308868,267.7787,0.49542236,-999.0,-999.0,322617472.0,-999,-999,-999
249,900.0334857822052,267.7787,0.49542236,-999.0,-999.0,322617472.0,-999,-999,-999
250,894.4429942052288,267.7787,0.49542236,-999.0,-999.0,322617472.0,-999,-999,-999
251,2429.358550193256,309.44504,0.47827148,-999.0,-999.0,322617472.0,-999,-999,-999
252,2611.7395608603515,309.44504,0.47827148,-999.0,-999.0,322617472.0,-999,-999,-999
253,1801.0911774432457,309.44504,0.47827148,-999.0,-999.0,322617472.0,-999,-999,-999
254,1798.981668783992,309.44504,0.47827148,-999.0,-999.0,322617472.0,-999,-999,-999
255,930.282224900542,160.58873,0.6654053,-999.0,-999.0,322617472.0,-999,-999,-999
256,1021.5740346350492,160.58873,0.6654053,-999.0,-999.0,322617472.0,-999,-999,-999
257,2213.346486139872,135.6122,0.97546387,-999.0,-999.0,322617472.0,-999,-999,-999
258,2096.191896333188,135.6122,0.97546387,-999.0,-999.0,322617472.0,-999,-999,-999
259,1707.4658585107263,228.90312,0.30682373,-999.0,-999.0,322617472.0,-999,-999,-999
260,1394.4084357180918,228.90312,0.30682373,-999.0,-999.0,322617472.0,-999,-999,-999
261,1247.9123864953908,98.35743,0.92736816,-999.0,-999.0,322617472.0,-999,-999,-999
262,937.3441012011734,55.480404,1.4050293,-999.0,-999.0,322617472.0,-999,-999,-999
263,754.8686233060854,55.480404,1.4050293,-999.0,-999.0,322617472.0,-999,-999,-999
264,1270.428430888959,123.38953,0.6503906,-999.0,-999.0,322617472.0,-999,-999,-999
265,1205.9457418665525,109.952736,1.5639648,-999.0,-999.0,322617472.0,-999,-999,-999
266,1168.5309147675669,92.88855,2.293457,-999.0,-999.0,322617472.0,-999,-999,-999
267,972.6361409020136,92.88855,2.293457,-999.0,-999.0,322617472.0,-999,-999,-999
268,1171.6558036616352,73.39655,0.19845581,-999.0,-999.0,322617472.0,-999,-999,-999
269,1105.2845923487273,73.39655,0.19845581,-999.0,-999.0,322617472.0,-999,-999,-999
270,1179.1087916014692,73.39655,0.19845581,-999.0,-999.0,322617472.0,-999,-999,-999
271,2455.142168052736,134.74583,1.8583984,-999.0,-999.0,322617472.0,-999,-999,-999
272,1795.8641931941102,138.57677,0.66259766,-999.0,-999.0,322617472.0,-999,-999,-999
273,1523.536455510986,138.57677,0.66259766,-999.0,-999.0,322617472.0,-999,-999,-999
274,737.2902844509823,127.40785,1.7106934,-999.0,-999.0,322617472.0,-999,-999,-999
275,1599.9623060724657,311.8586,0.30755615,-999.0,-999.0,322617472.0,-999,-999,-999
276,1184.8563890974465,64.47956,1.0361328,-999.0,-999.0,322617472.0,-999,-999,-999
277,1112.4577984400607,64.47956,1.0361328,-999.0,-999.0,322617472.0,-999,-999,-999
278,1458.92673305945,178.04898,0.32421875,-999.0,-999.0,322617472.0,-999,-999,-999
279,1078.886382011633,178.04898,0.32421875,-999.0,-999.0,322617472.0,-999,-999,-999
280,804.8713741358414,77.04911,0.21957397,-999.0,-999.0,322617472.0,-999,-999,-999
281,784.1164575921637,77.04911,0.21957397,-999.0,-999.0,322617472.0,-999,-999,-999
282,733.4099717046661,77.04911,0.21957397,-999.0,-999.0,322617472.0,-999,-999,-999
283,2663.05157209264,83.20209,1.8942871,-999.0,-999.0,322617472.0,-999,-999,-999
284,1523.757417183512,83.20209,1.8942871,-999.0,-999.0,322617472.0,-999,-999,-999
285,1501.4866791401464,108.1612,0.48553467,-999.0,-999.0,322617472.0,-999,-999,-999
286,1107.191445178209,108.1612,0.48553467,-999.0,-999.0,322617472.0,-999,-999,-999
287,475.32187660169546,146.79709,0.34283447,-999.0,-999.0,322617472.0,-999,-999,-999
288,559.3798086662541,146.79709,0.34283447,-999.0,-999.0,322617472.0,-999,-999,-999
289,652.8546312880451,99.97664,0.50756836,-999.0,-999.0,322617472.0,-999,-999,-999
290,959.2832108909952,74.403595,0.8725586,-999.0,-999.0,322617472.0,-999,-999,-999
291,1518.5735427184454,182.7717,0.05369568,-999.0,-999.0,322617472.0,-999,-999,-999
292,1277.1419215327514,182.7717,0.05369568,-999.0,-999.0,322617472.0,-999,-999,-999
293,1058.4446304155906,182.7717,0.05369568,-999.0,-999.0,322617472.0,-999,-999,-999
294,1642.108746295009,58.553177,1.1342773,-999.0,-999.0,322617472.0,-999,-999,-999
295,1159.6286810145034,95.66849,0.07640076,-999.0,-999.0,322617472.0,-999,-999,-999
296,1121.096270883493,95.66849,0.07640076,-999.0,-999.0,322617472.0,-999,-999,-999
297,1635.0171273828514,372.66873,0.68273926,-999.0,-999.0,322617472.0,-999,-999,-999
298,1946.0447649901323,388.45642,0.11051941,-999.0,-999.0,322617472.0,-999,-999,-999
